中央电视,#genre#
鑷劧鐣屽ゥ杩愬啝鍐�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7b968e9b50984d598d96c6fc5af40b4c/1200.m3u8
鑺辫惫鏌旀儏,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/96712ee30d144f21a0566f3c1b2fbc56/1200.m3u8
鑽夊師涓夊法澶�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2bdc779138bb4235b20a5155e40fa7c8/1200.m3u8
鑽夊師涓婄殑澶х尗鐜嬪浗,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/e98eed67d3164ec0a2f5a9215693f7a8/1200.m3u8
鑽夊師涔嬬帇涓婃垬鍦�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/bfb6917b29ea413c89e8ed8fa6e2a6ab/1200.m3u8
鑽夊師鐙瓙鐨勬垙鍓ц垶鍙�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/93fde1242f50415faa6da2dd5da9105b/1200.m3u8
鑽夊師鐙瓙鐨勬垙鍓ц垶鍙�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/c5b600bcb2c44c44b56e9afdb5243a07/1200.m3u8
鑽掗噹閲岀殑鍛煎敜,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/de55f16b130042b19472ef89e184d719/1200.m3u8
钀岀嫍璇炵敓璁�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0f68b16f162c493c8d82a57135f16da0/1200.m3u8
铏庡濡堢埍(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/6855ee238c9c4e9893ff342b7dbe5a2b/1200.m3u8
铏庡濡堢埍(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9b07324b869c457e80531b72e979ee1a/1200.m3u8
铔囩被澶ц鍥�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/414f84230ced4696af656a112385b72c/1200.m3u8
铚ヨ湸瀹夎韩鐏北宀�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0c3c388b10ad4cf78f312c6d6620f1e0/1200.m3u8
铚ヨ湸瀹夎韩鐏北宀�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5043f9b708fe443fb9207e26da903218/1200.m3u8
铻冭煿宀涙捣鎴�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d0137f4e9adc44a7856c7288fe8ca3d2/1200.m3u8
铻冭煿宀涙捣鎴�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d784a777f3dd42b3b73be06858b71197/1200.m3u8
琚瘝鐙嫰鏁戠殑灏忚椹�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ba95e1a983584925887c11306f83ccf8/1200.m3u8
琚瘝鐙嫰鏁戠殑灏忚椹�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8e655ba0c751468b9d18f3020133571f/1200.m3u8
瑙掗┈骞歌繍鍎�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/40c883e3f4c441d08422ce49aec61644/1200.m3u8
瑙掗┈骞歌繍鍎�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/67b7d65e3b3e4b509e314e65937ef369/1200.m3u8
璞瑰褰撳(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/984cda8d35d544658fbd96b417bdea1f/1200.m3u8
璞瑰褰撳(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/33343249dabd4dcfaeb64da7ab7fe061/1200.m3u8
璧板嚭鍖呭洿鍦�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/38fc4f8e379445aeab6098b9ece0aa2a/1200.m3u8
璧拌繘鐙楃殑涓栫晫,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/25c049869a174f5fa5806e57a2c376bd/1200.m3u8
瓒呭嚒鐚庢墜,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/77d5ca903f0948ad8c5ec57e49b3cc95/1200.m3u8
瓒呭嚒鐚庢墜,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8bd3d27314fd431a84d8443c2fdc8b02/1200.m3u8
瓒呯骇鐙瓙瀹舵棌,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f689bc846e93479898d8dcbdffad9744/1200.m3u8
瓒呯骇鐙瓙缇ょ殑鏁呬簨(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1c0a25fcb5564e02a435ec33fbdc4888/1200.m3u8
瓒呯骇鐙瓙缇ょ殑鏁呬簨(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8986640e9a3f43be9ffe66f0feb41f72/1200.m3u8
瓒呯骇鐚鍔�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8d952bbdd6cc4e6abf9df153bc18e927/1200.m3u8
瓒崇悆瓒呯骇鐚庨鑰�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4d0dc6b22b8e48efa4a984ec990a4faf/1200.m3u8
瓒崇悆瓒呯骇鐚庨鑰�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d7aec4db75da469d915a5dd7a0fb3d70/1200.m3u8
杈ｅ甯﹀▋璁�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8fd303fc08454c3497673fa40ced6284/1200.m3u8
杩涘寲涓殑鍖楁瀬鐔�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/caf316bd282e4bfdbbd36bac2514c428/1200.m3u8
杩借釜鍏界帇,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/93dfcb01bd634370bc211fc7484854ec/1200.m3u8
杩介€愮殑娓告垙,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/34459ad5d340461daab2f453d485833d/1200.m3u8
閫熷害涓庣敓瀛�(浜�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9953caf767b04ae782540c8ac53eaaa4/1200.m3u8
閫熷害涓庣敓瀛�1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1cc83ec8b9b44794b63e1a249b9fb2fb/1200.m3u8
閫熷害涓庣敓瀛�2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/31abc302978f45df9c4e8aaa3972d599/1200.m3u8
閫熷害涓庣敓瀛�3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/570d9ce8d39d4ede9a26ae6de4d28f54/1200.m3u8
閫熷害涓庣敓瀛�4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/f37b1966271f4527a581ed9275c34f7c/1200.m3u8
閫熷害澶ф瘮鎷�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2746acf40172425180162fc3a316416b/1200.m3u8
閫熷害澶ф瘮鎷�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d2e5439b8a9c4b53970e5c3b0eee9abd/1200.m3u8
閬ㄦ父娴峰簳涓や竾閲�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/31d0363fb3714ce4b916790aa7da22db/1200.m3u8
閮藉競閲岀殑涓涙灄(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2e2e0e875d624196af0488f6b07bb2e0/1200.m3u8
閮藉競閲岀殑涓涙灄(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9f79dac568844de8813e682b280efb4f/1200.m3u8
閮藉競閲岀殑閲庣敓瀹跺洯(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/03770b0594d44f289ce91022fe37a7bf/1200.m3u8
閮藉競閲岀殑閲庣敓瀹跺洯(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/06ca0e5a61624f11987ba99dc9a8ed64/1200.m3u8
閲庢€х敓瀛樼绫�1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7c8a682e6c5749b19d375b0c562f4c87/1200.m3u8
閲庢€х敓瀛樼绫�2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b95862f403d5404f87114f6a651119e6/1200.m3u8
閲庢€х殑鍙敜1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ce41c579b0c84ada982b79073028d116/1200.m3u8
閲庢€х殑鍙敜2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/24514b1197ea46b9a443121f5e19f535/1200.m3u8
閲庢€х殑鍙敜3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/9a6b5b4568574867933091059ff57680/1200.m3u8
閲庢€х殑榄呭姏1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2f83cd6f217c48e8abb8064f430bc93a/1200.m3u8
閲庢€х殑榄呭姏2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/091f7f7dfce34c0d83bcd93c0b58dc07/1200.m3u8
閲庢€х編娲�(浜�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/58a370a91cbf49858c18e6d72007d12e/1200.m3u8
閲庢€х編娲�1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/d1a92d87e2c74de7a799141e5e89eb3b/1200.m3u8
閲庢€х編娲�2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2e902191f2524bc198a656db71791080/1200.m3u8
閲庢€х編娲�3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1156d95bcf554d0e9df1688e8a6fd55d/1200.m3u8
閲庢€х編娲�3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4cb2ce54e7e047a99c772d3874f4c916/1200.m3u8
閲庢€х編娲�4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5dcd2b749aae4e7e973271f124e83fb1/1200.m3u8
閲庣嫍瀹舵棌浼犱笘涔嬬埍,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/dc4007615a124e29827b16bec3885db5/1200.m3u8
閲庣敓涓栫晫绔炴妧鍦�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/11ac06bbb4f0426fbc4c7b3bfd864b3f/1200.m3u8
閲庣敓涓栫晫绔炴妧鍦�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/bf683b66c36343599bcad10516c58274/1200.m3u8
閲庣敓鐧界嫯(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/a9a5e806d97d41f5827532f1cb3f9afa/1200.m3u8
閲庣敓鐧界嫯(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1e405a3890d3497d80df5351ad30f169/1200.m3u8
閲庣敓鐧界嫯(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/aa5594a7d44b42768d0b4f2fa3e3651d/1200.m3u8
閲戣焙澶鐨勬晠浜�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5b71afacb8eb442d9d4a5844d3ceca15/1200.m3u8
闀滃ご閲岀殑鐪熺浉1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/df70034b3a4243bd888d18b8b877787d/1200.m3u8
闄╁姹傜敓,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3f41478fa1f24606bc1bad4725df7b59/1200.m3u8
闄╁姹傜敓鐨勫皬娌抽┈(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4b24374adc24487db8c9d5ac5d037079/1200.m3u8
闄╁姹傜敓鐨勫皬娌抽┈(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/5c22e195021d49b8bc5868147fdc3139/1200.m3u8
闅愮鐜嬪浗閲岀殑濂囪抗1,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/e2094de08292490db17c29ec299b4bc2/1200.m3u8
闅愮鐜嬪浗閲岀殑濂囪抗2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/1cee8d6ac393418e887420a6e1d54b6e/1200.m3u8
闅愮鐜嬪浗閲岀殑濂囪抗3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2fe654a3cadf4838bb34ea18441378e8/1200.m3u8
闅愮鐜嬪浗閲岀殑濂囪抗4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/953467196a854ed786f7e3521579f1f6/1200.m3u8
闅愮鐨勬捣楝ｈ湧鐜嬪浗,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b7af80d20f06401989879c44eaf865e8/1200.m3u8
闆勯鍐嶈捣,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/b9176a8a35c94c37ade29708eed40190/1200.m3u8
闆ㄥ鐙釜,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/c1af227765174580bb3ad5c641f4dfd1/1200.m3u8
闆ㄦ灄瀹堟姢鐨勭瀵�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/18aecd7b1b064f3692f80ce6906895d5/1200.m3u8
闆ㄦ灄瀹堟姢鐨勭瀵�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/084be96dbd124ac499afc25eb1e4d63d/1200.m3u8
闆府鐨勭敓瀛樹箣鑸�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/722362cb57a74028804e0413141a1866/1200.m3u8
闆府鐨勯涓姯钑�,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/4ee145f174a8464fb624c4ae62992b1c/1200.m3u8
闈炲嚒铏庡コ鐜�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2e657776c024445b83a0554d71773c0b/1200.m3u8
闈炲嚒铏庡コ鐜�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2c7ecbc0033049efa1946472214eeae3/1200.m3u8
闈炲悓涓€鑸殑鍙嬭皧,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/fc5b68979baa47e6ab90db7e78b43364/1200.m3u8
闈炴床姘寸墰鎴樼嫯缇�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/945ab75be37f46c984dade1efb742b00/1200.m3u8
闈炴床姘寸墰鎴樼嫯缇�(涓�),https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/76d3b3c55eaf44b198ceb0f456f41416/1200.m3u8
闈炴床閲庢斁璁″垝2,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/21ff76c2151743f983d8f67d3cc7231d/1200.m3u8
闈炴床閲庢斁璁″垝3,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/234631821d1343b086ed272be364d861/1200.m3u8
闈炴床閲庢斁璁″垝4,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/28f6148101924fadb0f1cab6017801fe/1200.m3u8
闈炴床閲庣嫍瀹舵棌,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/2e64ec647a314b74b27ebc7f6bb985f2/1200.m3u8
棰嗗吇涓€鍙疇鐗╃嫍,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ec7ccf71d6544387afbfc956f4c29ceb/1200.m3u8
楂樹釜瀛愬垢杩愬効,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/0ea3dbe589a34258b6109229223de234/1200.m3u8
楝ｈ湧鐢熷瓨鏀荤暐,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/ae22dffaf28f496584fc581ab72fab9c/1200.m3u8
槌勯奔鍑烘捣,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/7bdf23a599b44a7c8308684cbb789da0/1200.m3u8
槌勯奔鐜嬫紓娴佽,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/8da4a365db75455cb0c15bd7681b57fc/1200.m3u8
榛戠尒鐚╃殑涓涙灄娉曞垯,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/05ff5278105445e1a9d5651372faf47e/1200.m3u8
榫欏閲岀殑濂囧紓鍔ㄧ墿,https://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/3528163c6b7d4a48b09b24027351ccf7/1200.m3u8

馃惎锝滃皯鍎垮姩鐢�,#genre#
榛戣帗鍔ㄧ敾,http://39.135.138.58:18890/PLTV/88888888/224/3221225672/index.m3u8
鍝堝搱鐐姩,http://183.207.255.188/live/program/live/xdkt/1300000/mnf.m3u8
閲戦拱鍗￠€�,http://223.151.51.27:85/tsfile/live/1016_1.m3u8?key=txiptv&amp;playlive=1&amp;authid=0
灏忕尓浣╁,http://baiducdncmn2.inter.iqiyi.com/tslive/c53_lb_78_1080P_t10/c53_lb_78_1080P_t10.m3u8
鐙瓙鐜嬪浗,https://newcntv.qcloudcdn.com/asp/hls/850/0303000a/3/default/c2e7e767f3144bed959ef20b8b961fe5/850.m3u8
鍊掗湁鐗圭唺,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/87f87ba569c147e3805f80e4844d2de9/1200.m3u8
浜戞湹濡堝,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/d8ad434c6b08421a927557a4d98da65c/1200.m3u8
鐔婂ぇ鐔婁簩,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1733da751de64e6e910abda889d87a26/1200.m3u8
鐔婂ぇ杩囧勾,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/7ae265653fe149069c3b53e31caaf060/1200.m3u8
鐚緺鑻遍泟,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/0f03b08bc7b042358144617000fd2931/1200.m3u8
鍖椾含鍗￠叿灏戝効,http://39.135.138.60:18890/PLTV/88888888/224/3221225677/index.m3u8?zbeid
鍖椾含灏戝効,http://111.59.189.40:8445/tsfile/live/1015_1.m3u8
鍊掗湁鐔�,http://118.26.120.37:55336/tslive/c54_lb_140_600_t10/c54_lb_140_600_t10.m3u8?key=0f2a06793124310bccc587b5da61b57da
鍙嶈浆鏄熺悆,https://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/3ccdecc7d6e341c1920ad4eac5d82f38/1200.m3u8
鍝堝搱鐐姩,http://39.135.138.59:18890/PLTV/88888910/224/3221225720/index.m3u8
14鍙板皯鍎�,http://123.6.9.146/live/jz-cctv-14/live.m3u8?zyangd
鍢変匠鍗￠€�,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221226193/index.m3u8
姹熻タ灏戝効瀹跺涵,http://39.134.115.191:8080/ysten.jx.chinamobile.com/PLTV/88888888/224/3221225577/2/index.m3u8?fmt=ts2hls?zjiangxd
閲戦拱鍗￠€�,http://39.134.115.163:8080/PLTV/88888910/224/3221225721/index.m3u8
鍗椾含灏戝効,http://live.nbs.cn/channels/njtv/sepd/500k.m3u8?zjiangsd
鍗椾含灏戝厭,http://live.nbs.cn/channels/njtv/sepd/m3u8:500k/live.m3u8
娴欐睙灏戝効,http://hw-m-l.cztv.com/channels/lantian/channel008/1080p.m3u8?zzhed
娴欐睙灏戝効,http://hw-m-l.cztv.com/channels/lantian/channel08/360p.m3u8?zzhed
娴欐睙灏戝効,http://hw-m-l.cztv.com/channels/lantian/channel08/720p.m3u8?zzhed
娴欐睙灏戝効,http://hw-m-l.cztv.com/channels/lantian/channel08/1080p.m3u8?k=1a7559a51eeb880b021619a07f463ac4&amp;t=1577153787

馃摎锝滅┖涓鍫�,#genre#
涓€骞寸骇,http://liveplay-kk.rtxapp.com/live/program/live/kkyinj/1300000/mnf.m3u8
浜屽勾绾�,http://liveplay-kk.rtxapp.com/live/program/live/kkernj/1300000/mnf.m3u8
涓夊勾绾�,http://liveplay-kk.rtxapp.com/live/program/live/kksannj/1300000/mnf.m3u8
鍥涘勾绾�,http://liveplay-kk.rtxapp.com/live/program/live/kksinj/1300000/mnf.m3u8
浜斿勾绾�,http://liveplay-kk.rtxapp.com/live/program/live/kkwunj/1300000/mnf.m3u8
鍏勾绾�,http://liveplay-kk.rtxapp.com/live/program/live/kkliunj/1300000/mnf.m3u8
鍒濅竴,http://liveplay-kk.rtxapp.com/live/program/live/kkqinj/1300000/mnf.m3u8
鍒濅簩,http://liveplay-kk.rtxapp.com/live/program/live/kkbanj/1300000/mnf.m3u8
楂樹竴,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoyinj/1300000/mnf.m3u8
楂樹簩,http://liveplay-kk.rtxapp.com/live/program/live/kkgaoernj/1300000/mnf.m3u8
楂樹笁,http://liveplay-kk.rtxapp.com/live/program/live/kkgaosannj/1300000/mnf.m3u8

馃敘锝滄暟瀛楀墽鍦�,#genre#
SiTV鍏ㄧ邯瀹�,http://183.207.255.188/live/program/live/qjshd/4000000/mnf.m3u8
SiTV鍔ㄦ极绉€鍦�,http://183.207.255.188/live/program/live/dmxchd/4000000/mnf.m3u8
SiTV鏋侀€熸苯杞�,http://183.207.255.188/live/program/live/jsqchd/4000000/mnf.m3u8
SiTV娓告垙椋庝簯,http://183.207.255.188/live/program/live/yxfyhd/4000000/mnf.m3u8
SiTV鐢熸椿鏃跺皻,http://183.207.255.188/live/program/live/shsshd/4000000/mnf.m3u8
SiTV閮藉競鍓у満,http://183.207.255.188/live/program/live/dsjchd/4000000/mnf.m3u8
SiTV鏂拌瑙�,http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
SiTV骞哥褰�,http://183.207.255.188/live/program/live/xfchd/4000000/mnf.m3u8
SiTV榄呭姏瓒崇悆,http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
SiTV娉曟不澶╁湴,http://183.207.255.188/live/program/live/fztd/1300000/mnf.m3u8
SiTV閲戣壊棰戦亾,http://183.207.255.188/live/program/live/jingsepd/1300000/mnf.m3u8
SiTV涓冨僵鎴忓墽,http://183.207.255.188/live/program/live/qcxj/1300000/mnf.m3u8
SiTV涓滄柟璐㈢粡,http://183.207.255.188/live/program/live/dfcj/1300000/mnf.m3u8
涓浗鐜悆鐢佃,http://live.cgtn.com/500/prog_index.m3u8
涓浗鍏氬憳鏁欒偛,http://12371ksc.v.kcdnvip.com/12371/dangyuanwang_1/index.m3u8
椋庝簯瓒崇悆,http://42.176.185.28:9901/tsfile/live/1017_1.m3u8
椋庝簯闊充箰,http://42.176.185.28:9901/tsfile/live/1024_1.m3u8
椋庝簯鍓у満,http://42.176.185.28:9901/tsfile/live/1030_1.m3u8
澶鏂囧寲绮惧搧,http://42.176.185.28:9901/tsfile/live/1028_1.m3u8
鍏靛櫒绉戞妧,http://42.176.185.28:9901/tsfile/live/1034_1.m3u8
涓栫晫鍦扮悊,http://42.176.185.28:9901/tsfile/live/1037_1.m3u8
CHC瀹跺涵鐢靛奖,http://222.132.191.125:9901/tsfile/live/1008_1.m3u8
CGTN Arabic,http://livear.cgtn.com/1000a/prog_index.m3u8
CGTN Espa帽ol,http://livees.cgtn.com/500e/prog_index.m3u8
CGTN France,http://livefr.cgtn.com/1000f/prog_index.m3u8
CNC鑻辨枃,http://39.134.115.163:8080/PLTV/88888910/224/3221225693/index.m3u8
CNC涓枃,http://39.134.115.163:8080/PLTV/88888910/224/3221225694/index.m3u8

馃攣锝滆疆鎾墽鍦�,#genre#

馃捊锝�4K鍚堥泦,#genre#
4k瓒呴珮娓�,http://open.live-web.timetv.cn/live03/cctv4k.m3u8
绾韩4K,http://39.134.115.163:8080/PLTV/88888910/224/3221225786/index.m3u8
绾韩4K,http://39.135.138.59:18890/PLTV/88888910/224/3221225786/index.m3u8
绾韩4K,http://39.135.138.60:18890/PLTV/88888910/224/3221225786/index.m3u8
绾韩4k,http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225786/index.m3u8
娆㈢瑧鍓у満4k,http://183.207.255.188/live/program/live/hxjchd/4000000/mnf.m3u8
鑻忓窞4k,http://liveshowbak2.kan0512.com/ksz-norecord/csztv4k_4k.m3u8
褰遍櫌4k,http://epg.112114.xyz/douyu/9249162

馃Ж锝淣ewTv,#genre#
NewTV榛戣帗鐢电珵,http://39.134.115.163:8080/PLTV/88888910/224/3221225653/index.m3u8
NewTV娼杈ｅ﹩,http://39.135.138.58:18890/PLTV/88888888/224/3221225712/index.m3u8
NewTV鐖辨儏鍠滃墽,http://39.135.138.58:18890/PLTV/88888888/224/3221225656/index.m3u8
NewTV鍙よ鍓у満,http://39.134.115.163:8080/PLTV/88888910/224/3221225678/index.m3u8
NewTV鍙よ鍓у満,http://39.135.138.60:18890/PLTV/88888910/224/3221225678/index.m3u8
NewTV鍔ㄤ綔鐢靛奖,http://39.135.138.58:18890/PLTV/88888888/224/3221225620/index.m3u8
NewTV鍔ㄤ綔鐢靛奖,http://39.135.138.60:18890/PLTV/88888910/224/3221225620/index.m3u8
NewTV鍔ㄤ綔鐢靛奖,http://39.135.138.58:18890/PLTV/88888888/224/3221225678/index.m3u8
NewTV鍐涙梾鍓у満,http://39.134.115.163:8080/PLTV/88888910/224/3221225669/index.m3u8
NewTV鍐涙梾鍓у満,http://39.135.138.60:18890/PLTV/88888910/224/3221225669/index.m3u8
NewTV绮惧搧绾綍,http://39.134.115.163:8080/PLTV/88888910/224/3221225710/index.m3u8
NewTV绮惧搧绾綍,http://39.135.138.60:18890/PLTV/88888910/224/3221225707/index.m3u8
NewTV鍐涗簨璇勮,http://39.135.138.58:18890/PLTV/88888888/224/3221225623/index.m3u8
NewTV鍐涗簨璇勮,http://39.135.138.60:18890/PLTV/88888910/224/3221225757/index.m3u8
NewTV鍐滀笟鑷村瘜,http://39.134.115.163:8080/PLTV/88888910/224/3221225670/index.m3u8
NewTV鍐滀笟鑷村瘜,http://39.135.138.60:18890/PLTV/88888910/224/3221225660/index.m3u8
NewTV姝︽悘涓栫晫,http://39.135.138.60:18890/PLTV/88888910/224/3221225670/index.m3u8
NewTV瓒呯骇鐢佃鍓�,http://39.135.138.58:18890/PLTV/88888888/224/3221225710/index.m3u8
NewTV瓒呯骇鐢佃鍓�,http://39.135.138.60:18890/PLTV/88888910/224/3221225710/index.m3u8
NewTV瓒呯骇浣撹偛,http://39.135.138.60:18890/PLTV/88888910/224/3221225709/index.m3u8
NewTV閲戠墝缁艰壓,http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8
NewTV閲戠墝缁艰壓,http://39.135.138.58:18890/PLTV/88888888/224/3221225648/index.m3u8
NewTV绮惧搧澶у墽,http://39.134.115.163:8080/PLTV/88888910/224/3221225714/index.m3u8
NewTV绮惧搧澶у墽,http://39.135.138.58:18890/PLTV/88888888/224/3221225708/index.m3u8
NewTV绮惧搧澶у墽,http://39.135.138.60:18890/PLTV/88888910/224/3221225708/index.m3u8
NewTV鐐垶鏈潵,http://39.134.115.163:8080/PLTV/88888910/224/3221225707/index.m3u8
NewTV鐐垶鏈潵,http://39.135.138.60:18890/PLTV/88888910/224/3221225713/index.m3u8
